Energy_a5,Coefficient_of_Variance_a5,Energy_d5,Coefficient_of_Variance_d5,Energy_d4,Coefficient_of_Variance_d4,Energy_d3,Coefficient_of_Variance_d3,InterQuartile,MedianDeviation,Detection
-0.193385792586573,0.0272555497926827,-0.550381281133304,-0.0403055147247705,-0.591580508439877,-0.0333484681478009,-0.567054077066191,-0.0309323699717499,-0.309372578005077,-0.206121686763805,Non-Seizure
-0.680659785096639,0.0316660425767376,-0.550303636557612,-0.0421379771656763,-0.591820467995804,0.0222139393495877,-0.566124673627561,-0.0295139492421151,-0.572192670220729,-0.656035766785169,Non-Seizure
-0.671181417575764,0.0477105587450949,-0.549341972894552,-0.0317807637386584,-0.5925330932901,-0.0967124591620107,-0.571671926203017,-0.0643087509633294,-0.43884969126713,-0.588413942303344,Non-Seizure
-0.766232581766551,0.0264438026545131,-0.550500959011689,-0.00573474353533587,-0.591966470821082,0.0385837843157669,-0.572680682164022,-0.0350015827788216,-0.789919211868594,-0.862606633348042,Non-Seizure
-0.679708872032252,0.0313050019039869,-0.550506790917848,-0.0315832241940066,-0.594545982338712,-0.0315766125593859,-0.574141813689121,-0.0427347061260526,-0.474118368851303,-0.544378000954796,Non-Seizure
-0.724698419576118,0.0155457859850282,-0.550193279329701,-0.0303432764735661,-0.591508436480805,0.00386317522263943,-0.567960734921903,-0.0755611712456669,-0.70794920828435,-0.786735669439058,Non-Seizure
-0.710289487628093,0.00919842150783438,-0.552485378567337,-0.0321179370356121,-0.591623870978217,-0.0763270883489129,-0.568454103740651,0.558585951457577,-0.516633411650329,-0.674521134694671,Non-Seizure
-0.658823304908116,0.0239717665649826,-0.553164780778519,-0.0442896098913786,-0.589646553772561,-0.0434221545689659,-0.573888014820007,-0.0357360936642953,-0.496340934702506,-0.612131018111762,Non-Seizure
-0.65223560821177,-0.0546256217846941,-0.555743944991079,-0.0491636201870756,-0.591769780787314,0.0548572927878054,-0.566492630029352,-0.041603591742699,-0.698448544733427,-0.793752877648429,Non-Seizure
-0.540901365013593,0.0356628499991647,-0.557029160595868,-0.0264173988397782,-0.590859456918319,0.0602283868378675,-0.547412337822037,-0.177747559376155,-0.477015398167969,-0.558482813443126,Non-Seizure
-0.716734113286944,0.0424455237854606,-0.556289414745435,-0.0304474497473764,-0.587563593321019,0.0217750730985021,-0.546151117423757,-0.0680719976041131,-0.74273441566188,-0.783471851667257,Non-Seizure
-0.696920632296875,0.0373177612672531,-0.557133135410771,0.237625272720877,-0.594401346898514,0.192239656215961,-0.574282118080048,-0.0265415496786786,-0.619377466427443,-0.681160763985344,Non-Seizure
-0.622936021381991,0.0419881376713455,-0.556436450420796,-0.0794326846274569,-0.588994314866425,0.189812511766359,-0.572160453891704,-0.0381688128158586,-0.427415146889636,-0.546480283578397,Non-Seizure
-0.600340882320996,-0.103663300365836,-0.555893549148178,-0.0549041131198472,-0.59071220899827,-0.0410025364079691,-0.560481942394563,-0.0444785760693354,-0.553672917363929,-0.624927103670027,Non-Seizure
-0.143213439412408,0.0384961531902153,-0.556675905219278,-0.0353633112012052,-0.595126519461848,0.126887888755809,-0.564137740288428,-0.117813589559894,0.170047854671202,0.203705031448621,Non-Seizure
1.34822550922955,0.046862583003827,-0.553680987833634,-0.0876435908951394,-0.593204433092663,0.0462199567341416,-0.543153891565187,-0.0233090102716178,0.245416119982782,0.459213965660433,Non-Seizure
0.206065739253763,0.0428083758883662,-0.387918376760565,-0.0394630361039055,-0.508301043855122,0.166186990083489,-0.460625638202747,-0.0424205076862321,0.643188862545912,0.516938742722474,Seizure
-0.232919518550565,0.0300089236281479,-0.0786938066540295,-0.144051210501764,-0.241235989120617,0.0787258299671793,-0.409491259202215,-0.0600296151811811,0.455575878906294,0.304345812388495,Seizure
0.072951332937997,0.0850628146112887,-0.361430222967985,-0.0190828729691009,-0.490112418971744,0.0734688010021936,-0.477793724857597,-0.0298937314610771,1.12293160869329,0.925005559195203,Seizure
0.192496200867814,0.0588276452489394,-0.549432288206635,-0.0548923449170951,-0.585030455799617,0.0791118449471738,-0.540254475557529,-0.0311963515430226,1.05738632040373,0.981882383600846,Seizure
0.633495916856103,0.0460168715502528,-0.531726353697498,-0.0417020081180243,-0.556929636636157,0.0590674986333,-0.514482194346605,-0.123899709382407,0.84287912154362,0.919805849509737,Seizure
1.19029815807127,-0.0277581500838961,-0.464863546291515,-0.0295384405144844,-0.493793231215523,0.135507663469395,-0.469040199571084,-0.0414982186414841,2.13733173261625,1.8069307188132,Seizure
0.123944599540566,0.0669904023845083,-0.293136388272347,-0.0246555975721302,-0.358416419612652,-0.204792305038166,-0.220310189812598,-0.0221167026550066,0.432867946886853,0.776924226995805,Seizure
-0.266233936396833,0.0350993820066026,-0.223910060173959,-0.0310581493286066,-0.190646633653371,0.121349543847863,-0.321177031057396,-0.0737665356156008,0.174558347304937,0.0621897326489619,Seizure
-0.591998858937603,0.0450036028073493,-0.259574450893957,-0.028387858395517,-0.371228189368385,0.307214920460925,-0.428089432322815,-0.00563349577017398,-0.353658448933531,-0.423671140361038,Seizure
-0.286722246465597,0.0190741122836413,-0.205338865903107,-0.0267599496598437,-0.346159954098117,0.264574983247027,-0.345839634895852,-0.137559795263857,0.149112646742784,0.0780000499141254,Seizure
-0.504460645138211,0.0309285640749194,-0.263363882546232,-0.0317223383788581,-0.373282348799503,-0.0437780643945414,-0.441347622988062,-0.0563635093680799,0.0301031374449399,-0.0298371292304347,Seizure
-0.552561612277563,0.0484039968512718,-0.387044752100901,0.00684000974847077,-0.443887721269501,0.132881825000628,-0.443213802730039,-0.029027970694585,-0.0508999257260191,-0.135677619855776,Seizure
-0.354071291079794,0.167977067448888,-0.101193490442592,-0.00321494531426208,-0.312604031479073,0.0345506302284275,-0.335087621762978,0.0233611204292198,0.173430250156105,0.151653537631092,Seizure
-0.0520456230317507,0.0460649876637426,0.256751999005136,-0.0300884805958774,-0.0529047033873665,0.0325895135692319,-0.129882413060299,-0.0654974912614098,0.365712987203411,0.260972234058342,Seizure
-0.40984424712564,0.0696679225822365,0.482161345622425,-0.0889062696915361,0.143097869032716,0.073147344853342,0.0476928771141492,-0.0273848088975154,0.296787199390542,0.217880240006539,Seizure
-0.127845716949598,0.0354163822837121,0.706131872843344,-0.0332073920440369,0.320780334183847,0.0311456369131259,0.165254664311069,-0.0860839376839148,0.496962824556487,0.394068802899562,Seizure
0.265539793076744,0.0100186597248551,1.64426174686772,-0.0213136098391305,0.827471669284121,0.0967568104538548,0.803885122999932,0.0024237047451163,0.920179371720176,0.843054934730905,Seizure
0.18827963387573,0.025277694492289,1.94365468802276,-0.0298673526889763,1.75791378006452,0.0141636538070941,0.855174833909076,-0.024916773292498,1.17655698643712,1.09551123937968,Seizure
0.271346023111132,0.00715433579240169,1.61146723997439,-0.0562625222189848,1.2101531889382,0.0875098450232067,0.414345234223356,-0.000320935250590175,1.04176549282519,0.923498443341754,Seizure
-0.109125031976616,0.00280633734869122,0.724247570152668,-0.0152636105761403,0.545327164121825,0.092831934571909,0.178940970593353,-0.206339617399814,0.836599696742052,0.689396313927341,Seizure
0.10810630744619,0.0332245517962694,0.597259195188176,-0.019305741426961,0.232289693760283,0.173495016318697,0.127855361172725,0.630335977884028,1.10296144521656,1.02536155603538,Seizure
1.37845961105538,0.0581234517762176,-0.155684096287706,-0.036424164021484,-0.196902054470485,0.0410795016171005,-0.376142182205633,-0.00200745368826384,2.09771561509548,1.74427501705867,Seizure
1.52252118004887,0.0336529663493444,0.668279052322,-0.0236423371303103,0.428591392526503,0.0385503341441902,0.12709544841237,-0.0211488616967126,0.547852329719199,0.597331054191805,Seizure
-0.0498660942417563,0.0424030683912048,1.40275221416629,-0.0416703145035483,0.706071793923067,0.144687059553458,0.38921607742379,-0.0512584021415129,0.852220524320592,0.773532416370208,Seizure
0.910632131192003,0.0227977333958308,1.90547589068843,-0.0249758069918274,0.89519579849295,0.0931224493120522,0.620573373906096,-0.0266812239196119,1.4223077364159,1.43509227960746,Seizure
1.78767424789174,0.0462704717719404,1.26076026111369,-0.0245757140766272,0.776647743061337,-0.000242164334962389,0.474397586724675,-0.0265909433198731,2.11816735281726,1.9455981766159,Seizure
0.745096696716918,0.023041144322897,0.955440137323862,0.00427319067313346,0.676841044408333,0.110349287674025,0.242496486479123,0.0591956582975778,1.93296982424925,1.59901912710682,Seizure
1.16788846104578,0.0375697198803628,0.525618739383795,-0.0304436049482432,0.327158503780928,-0.218485801776497,0.0332663559024687,-0.045268874328447,1.57948295261458,1.69524415459073,Seizure
1.29664803607177,0.000651301536270218,0.12510430737869,-0.0254153350765149,0.0229105091713038,0.159621390406425,-0.172165948764782,-0.0353699221375735,1.83892064934533,1.71440788462535,Seizure
1.40405608311182,0.020205123986614,-0.14481519110325,-0.0876908975115007,-0.109762738018778,0.0655855990667253,-0.261962928449924,0.0214712648352956,2.34249752869938,2.07740201763378,Seizure
2.09004437059793,0.0331856060479388,1.03481913725877,-0.0436382801355251,0.536711722589338,0.0227111761500745,0.255063146980975,0.0159405490671028,1.95293809176439,1.85521282308644,Seizure
1.51876529406094,0.0321811114198482,0.0652366469150077,-0.0562769661941066,0.0125185350675578,0.0264629473941112,-0.262481089086096,-0.134587395700421,1.05416697761596,1.18049849430029,Seizure
2.41717210889805,0.0268915655459302,0.698567140315095,-0.0277367624450163,0.322101414204062,0.0128211311708653,-0.0635477381667311,-0.0608144252579378,1.91477238486355,1.83763300461754,Seizure
1.22422784751769,0.0373628771995489,-0.146945768164409,-0.0282454969141004,-0.327342369850735,-0.0315633997416132,-0.295453512688823,-0.0029796851924418,0.162156862514158,0.187801919364456,Seizure
0.469737492185797,0.0477779213039806,1.80243223790305,-0.0100434904233424,0.630404416655661,0.0996524245563872,0.381330025176851,-0.0424262702777048,1.23582095396351,1.22530239277162,Seizure
0.579266919957079,0.0305281247962993,0.829551634605183,-0.0327696045103083,0.423185193390575,-0.0137918253355146,0.188053369267434,-0.0498161078186342,1.29927120469096,1.05210886265742,Seizure
0.357029386464329,0.0127686371287798,0.124736688477775,-0.0286098046211526,-0.0557987007251222,0.10802834751918,-0.273279450639354,0.00876173213772101,0.673947047496349,0.704800253881701,Seizure
0.556574346774596,0.0890139966366889,0.0919794930735047,-0.0148587376403962,-0.0805123757825397,0.0665330751766338,-0.26335511181993,-0.0438976519670648,0.992004084811306,0.842142985647608,Seizure
0.0107212479082513,0.108096847246756,-0.380841322322207,-0.0294143937856953,-0.494664640797159,-0.0410831513214689,-0.498173110438111,-0.0444390611563798,0.579899768554016,0.440418215080475,Seizure
0.448320834640356,0.0360498167660076,-0.322307692647256,-0.066236762478294,-0.467503665627909,-0.0187856014501921,-0.469436651066541,-0.0460690513157975,0.619193572603687,0.745732368525695,Seizure
0.473578035144908,0.0375035460725162,0.113567527613015,-0.0286961151660172,-0.0575250083358173,0.0259725678787975,-0.302917109655978,-0.159460661360371,1.13130417509538,0.881487988904529,Seizure
-0.13927954143764,0.05878292556699,0.242921484162877,-0.0238986137752327,-0.147502089358167,-0.00802267424369035,-0.282366015553241,-0.0437906324111434,0.592782827589843,0.487100408681258,Seizure
0.247652206241823,0.0650397185364382,-0.255194178478929,-0.0309013698504407,-0.388272746385267,0.00700799310341784,-0.450600597536827,-0.0230628652929986,1.09619855020835,0.93547217481438,Seizure
-0.149319242390591,0.0176736503451255,-0.318663473477488,-0.0247566794196105,-0.453027821280529,0.0343148065188121,-0.449961169664157,-0.0616609773861876,0.210953226076347,0.032904967700414,Seizure
0.705866671736657,0.0223137419013154,-0.139282435484844,-0.0201637810929662,-0.330627780223484,-0.40403825203446,-0.393152325951883,-0.276067797446705,1.62248146562025,1.31830200033986,Seizure
-0.113992149530898,0.0601879160808931,0.161718418981943,-0.0262471885430187,-0.21594834001072,0.114147889158269,-0.24869244888416,0.126041993789889,0.366196457410054,0.346010686120471,Seizure
0.290786677948714,0.0686914485143547,0.721341769674389,-0.0284459460364746,0.0225936143737328,0.0320658511331995,-0.109262182150983,3.03410606516152,0.47828191496414,0.366764727363509,Seizure
-0.200707786641949,0.0282852346213651,-0.456570253848887,0.0506280633786896,-0.495601078604915,-0.00870689750329065,-0.51940195363388,-0.0374015100408142,0.244610336305045,0.163124897152567,Seizure
0.013815253369414,0.0302113509479592,-0.38954061563065,-0.0371694055940019,-0.46542971830268,0.0207170441715327,-0.526629914589754,-0.0444870827519855,0.402109761936416,0.232954598362375,Seizure
0.00907784546143839,0.0433167084755882,-0.446405271127532,-0.193057877539175,-0.519009692256151,0.368188896715984,-0.515049565277919,-0.0463698037088484,0.208698927740277,0.0767361204828888,Seizure
-0.246949749461491,0.0465325630724791,-0.318381176535663,0.0627201385010509,-0.403696484639923,0.729061724248329,-0.493765879985275,-0.0778099539656043,0.261359261032417,0.284846101112659,Seizure
-0.833605108373457,0.023034351459816,-0.567933259427436,-0.0352085580360959,-0.606834441170124,-0.0172882045195635,-0.578418059768592,0.769844201301064,-1.27529865183694,-1.31507417080264,Non-Seizure
-0.815304211980718,0.0299434857138017,-0.570319399596232,-0.0330870342441458,-0.6062828920441,-0.0552561562693518,-0.568318722519402,-0.0518286242881914,-1.22183253486706,-1.22315930267031,Non-Seizure
-0.809622993947965,0.0611225008264426,-0.571501451702813,-0.0299418067046223,-0.604923852922997,-0.196653042039278,-0.564011771825178,0.0669768032404145,-1.02149764892717,-1.01553889470631,Non-Seizure
-0.82264576915645,0.102666519285486,-0.570527657080693,0.019077849519049,-0.605927184474294,0.0402930880833335,-0.574768544048496,-0.150444675387672,-1.10153566764643,-1.11324223965157,Non-Seizure
-0.823733538186176,0.0385468166273604,-0.572699341404535,-0.197978519013547,-0.604512911211577,0.250785986268844,-0.57453831829235,-0.0137856418402048,-1.23616600452282,-1.27184778425435,Non-Seizure
-0.824000937764281,0.0883448996232186,-0.572935790287049,-0.0263468415800104,-0.604965142192038,-0.31031856481616,-0.572851810464025,-0.0368368858401377,-1.09944252604591,-1.12965732315092,Non-Seizure
-0.866193599619772,0.0248859727212894,-0.573643952560783,-0.0153783050908218,-0.604841950050679,0.0310011321719148,-0.577764188167396,-0.0538216577103885,-1.3303744402007,-1.32540319410398,Non-Seizure
-0.850220056246017,0.042470997022014,-0.572367322221753,-0.021678683908172,-0.604296476250564,0.698213307016914,-0.578429053077281,-0.0334374508076632,-1.26950080128042,-1.31474138938277,Non-Seizure
-0.845747332822772,0.0162596026804479,-0.569702938393207,-0.0249982523056858,-0.605861663781794,-0.0388123864239882,-0.579138327973891,-0.0058969285232112,-1.27207741308759,-1.31443420653366,Non-Seizure
-0.823164339735608,0.108450642198887,-0.569254513009935,-0.0309656923008034,-0.603180137121509,0.0298275329021482,-0.54640090269286,-1.61465715213735,-1.1041122794536,-1.08483102593018,Non-Seizure
-0.847863821848139,0.0327632597858828,-0.568590166789716,-0.0219694858101752,-0.606003643775274,0.180457000528945,-0.539998835354787,-0.0499181880104361,-1.15033013524703,-1.14995059012029,Non-Seizure
-0.790240381483232,0.0610421186133184,-0.56880492553724,-0.0308775476828387,-0.606285473361171,0.218692720902204,-0.576680113100358,0.060952151060277,-1.05885946811186,-1.11060878668471,Non-Seizure
-0.828408133806984,0.0331031859758904,-0.568959147514174,-0.01199106303289,-0.607108458813286,0.110043218604099,-0.577612701023641,-0.396918670538998,-1.12987839752525,-1.1761187290789,Non-Seizure
-0.835385942914891,0.0589878436032644,-0.568942692559026,-0.0283327063106543,-0.606448336667748,0.492717529963239,-0.571784953015754,-0.0297469225830824,-1.24373468320877,-1.27045266214797,Non-Seizure
-0.835808304253453,0.0303794177020196,-0.570165449984007,-0.0549112831506631,-0.606425890966104,0.0561613477267209,-0.56873960279707,-0.0377878890549668,-1.25854972710957,-1.28213520987821,Non-Seizure
-0.800966071899998,0.0117327255089399,-0.57292003109993,-0.103126622982703,-0.605696397635895,0.378594074337473,-0.569553287176012,-0.0600732462309029,-1.18125137289461,-1.19800870689938,Non-Seizure
-0.794483000963325,0.0684480375872885,-0.572918727050718,-0.0702260792977789,-0.604562370323177,0.420717540902228,-0.569486095540643,-0.0374031290546089,-1.08687988451959,-1.14223262103638,Non-Seizure
-0.812990593839173,0.0344384420895486,-0.573650643653795,-0.0321670361596773,-0.60333071898702,-0.0862045895137809,-0.543798543023137,-0.0537733617056651,-1.0967047575032,-1.14223902067907,Non-Seizure
-0.81492109423655,0.0165833958206383,-0.57354364393993,-0.0463669704500425,-0.604294678724666,0.0212706445111262,-0.55833784413605,-0.036738318085043,-1.16224814983117,-1.18727010646589,Non-Seizure
-0.819695782467365,0.020170593599286,-0.5741711400404,-0.0306829436942818,-0.604552461975139,0.0968849246109934,-0.579851311695316,-0.07231353933713,-1.20862716236014,-1.23388830363977,Non-Seizure
-0.76978669689313,0.0242248007147468,-0.574178381640263,-0.000962776286902472,-0.604660998638075,-0.29598884581444,-0.57559883689214,-0.0417067695709719,-1.19799840166039,-1.24050873400238,Non-Seizure
-0.850700705010019,0.0414316889706337,-0.574137406433196,-0.0188380787648329,-0.606219294472952,-0.129875795517387,-0.57500306558923,-0.291021722318333,-1.2556526977929,-1.27567157076151,Non-Seizure
-0.813876564733765,0.0917515204582986,-0.573352638696402,0.0223072989422865,-0.603463358172817,0.0011254459299488,-0.529437988004816,-0.0520978196327013,-0.974796322927095,-0.988919580938069,Non-Seizure
-0.672329915886845,0.0479817071964081,-0.572886623505029,-0.0247753318910807,-0.601065193268521,0.131326392022314,-0.461218890453454,-0.0327667949238892,-0.700380529598402,-0.734680975800184,Non-Seizure
-0.75604120263444,0.0372905332077371,-0.572005062302821,-0.023543151704024,-0.60695445234695,0.057398836824199,-0.568053665991722,-0.046047921813731,-0.899911527822157,-0.941194245578848,Non-Seizure
-0.534912518719258,0.0438493821555168,-0.571212036963265,-0.0247321298575779,-0.604311141172256,0.253865910816764,-0.504963616735707,-0.0947942318994432,-0.514216060617116,-0.63320504148929,Non-Seizure
-0.788378955997963,0.0290682253058255,-0.5690117890096,-0.130382793713184,-0.605229862466546,0.0328858820894009,-0.545177862818981,-0.0613031478966454,-0.946774010557776,-1.00997440538753,Non-Seizure
-0.726188018281453,0.0236734466613457,-0.569828421766626,0.132813086816767,-0.606532100808019,-0.206529874200715,-0.574642490375016,-0.0189431612082615,-0.838876732166331,-0.869755034232554,Non-Seizure
-0.641846266790545,0.0218982451095326,-0.571212186351181,-0.0296386131189264,-0.605601595260675,-0.0374370826196144,-0.563922457236063,-0.0237428510867759,-1.00845343315579,-1.03044686235221,Non-Seizure
-0.743362087117976,-0.0162068864147962,-0.571110986354917,-0.0268281169093395,-0.606115822234179,0.405505740876033,-0.536955860718058,0.0097026810024758,-0.922456407144455,-0.934311429865963,Non-Seizure
-0.747782811956469,0.0517308015451511,-0.571443935704447,-0.0500558733696913,-0.604862664329294,0.135955561266806,-0.525033628938578,-0.0296986265783589,-0.835010866474786,-0.856747760465525,Non-Seizure
-0.748579355554103,0.0431536797616462,-0.572427617165496,-0.0156374913134666,-0.60643589327465,0.014753882084564,-0.570844656935406,-0.0604752555884024,-1.02407426073433,-1.03966234782553,Non-Seizure
-0.766048533868096,0.0278069038460838,-0.573522803087623,-0.0604446764976951,-0.60635756326245,0.0533557145857297,-0.575165083924797,-0.0330214465851585,-1.07496376589704,-1.12432002114762,Non-Seizure
-0.818638393610855,0.0117842380539702,-0.574548507947193,-0.0279602803621893,-0.604031286173517,-0.165693402987371,-0.500874650456311,-0.0544034050400124,-0.945968226880039,-1.0108703553641,Non-Seizure
-0.716136524591311,0.0481758698661377,-0.57434418241871,-0.0166153692119125,-0.60043182153795,0.0941150831535892,-0.501310845588487,0.182526092177833,-0.795717062425115,-0.738898340332765,Non-Seizure
-0.698694913224438,0.0326808963210267,-0.575839235223272,-0.02836398427117,-0.604772131727308,0.0864606803917052,-0.546188408987476,-0.024019455477465,-0.881875245171999,-0.901542059472816,Non-Seizure
-0.750923645945219,0.0611372186964513,-0.5746480407413,0.0165570641198194,-0.606429308956642,0.0593309187344661,-0.570477418281182,-0.0251319100408117,-0.916176982342887,-0.935002591276461,Non-Seizure
-0.81688207676054,0.0890100341332251,-0.5747914481886,-0.0308262403971091,-0.605187399399401,0.0888344718176419,-0.53562301458182,-0.0425807626109964,-1.02809938719983,-1.03662891719057,Non-Seizure
-0.805889145265143,0.03339697730414,-0.574798593222794,-0.0834384977134928,-0.603627176193702,-0.358935044185657,-0.508510761677772,-0.0567353337226272,-0.898622273937777,-0.954959877004619,Non-Seizure
-0.730141552057682,-0.280007724162219,-0.575495881541866,-0.000778459733864013,-0.603874585543069,0.060507026767101,-0.532273665571229,-0.470211973843659,-0.707626894813255,-0.755566209718363,Non-Seizure
-0.598896020584989,0.0198966147883557,-0.57461336953922,0.27373035256979,-0.603040939114526,0.106776474847923,-0.516096837848327,-0.0383043434791139,-0.458656802046716,-0.469239796133795,Seizure
-0.467605352235242,0.0290537338645862,-0.574493866634527,-0.0406961515123729,-0.603656415853884,0.00469859325776617,-0.550255359717649,-0.0702755028196223,-0.494892420044173,-0.370653300497348,Seizure
-0.67378922305876,0.0308687868798073,-0.573236419849818,-0.0346481525840669,-0.601706228682533,-0.00406351193587847,-0.522342487739088,0.014836875595524,-0.485228703796107,-0.572632423430285,Seizure
-0.666720405744326,-0.0631416078004707,-0.571250229923564,-0.0493507683827188,-0.596425527261635,-0.0906989545668191,-0.538047304290221,-0.00863086656332553,-0.630810114843342,-0.635368120718444,Seizure
-0.51962262743433,0.0362914728701112,-0.572959286282593,-0.0300568908948915,-0.599998563497645,-0.0576386447398985,-0.547732896330469,0.413479782038501,-0.689107141956455,-0.699470141720876,Seizure
-0.306949235982786,0.100081834883197,-0.572401220898477,-0.0288010106385837,-0.599937579822838,-0.059222008611479,-0.547062494340921,0.00262127930989421,0.075517105522226,0.0537326048343846,Seizure
0.367950097481069,0.0467697472083878,-0.572802941511626,-0.0452146477801162,-0.59534049397961,0.044374510768258,-0.499634690604981,-0.0267144274228593,0.991520614604664,0.769855821644915,Seizure
0.934929514976281,-0.205217735569396,-0.567723619485741,-0.0318338895104644,-0.589594312202302,0.175527448743694,-0.521613843566313,-0.0472418758850486,1.32294418116209,0.968590325734121,Seizure
1.00432706777039,0.0219990059118996,-0.571534737146268,-0.0393383918725484,-0.595378973404516,0.117882600814802,-0.521752806787848,-1.34030675794145,1.56241361037771,1.24884987804875,Seizure
2.0333585650795,0.033122715457248,-0.572795571157537,-0.0568740011513906,-0.598137663361346,0.051708126384722,-0.515871022415171,-0.0526554189599634,1.78223518958769,1.34854991151323,Seizure
0.186631726611069,0.0262841703721116,-0.571953046420877,0.115612156911116,-0.598237708166314,0.139913552818613,-0.518527516738694,-0.148906063464464,0.226090583448245,0.281547085306065,Seizure
0.479564505563548,0.0524202771478642,-0.530126309249788,-0.0251457834832342,-0.574265446203042,0.0784037048148962,-0.529594727269371,-0.0469770710864227,0.554937538198505,0.767062377610815,Seizure
-0.545781083526016,0.0847967608072861,-0.512301883712117,-0.0237791132616348,-0.555708530124242,0.0175814250879379,-0.473161022983139,0.0082378851319418,-0.00500438340368506,-0.108773521987835,Seizure
-0.457990602777964,0.0448586883949564,-0.470616951163285,-0.0259949905025822,-0.523623475684321,0.055084084951095,-0.447557539671501,-0.571906620835144,0.22802256831322,0.139206232599421,Seizure
-0.274369419856863,0.0786226143386557,-0.387215236726992,-0.0307721014687748,-0.407306355283705,0.0573555188520072,-0.432602370624095,-0.0468220299348956,0.228506038519863,0.210149471637255,Seizure
0.181511047720233,0.0358208406729883,-0.303333202174682,-0.040693813458846,-0.412793941217403,0.0831472736461805,-0.392433482144573,-0.0302619884970937,0.350897943302609,0.276299378300425,Seizure
-0.495194153797482,0.0485149469482601,-0.300752374886703,-0.0391495810610637,-0.386131774055085,-0.00462129354691905,-0.363776523521547,-0.0345798159648443,0.323681414611028,0.22720131958424,Seizure
-0.273004729465762,0.0405140863827864,-0.266295901841796,-0.00953662639707974,-0.38377599431098,0.366752880850198,-0.380755922624052,-0.0539970051366289,0.306612072374156,0.216296328440812,Seizure
-0.452086452631483,0.0427647883502637,-0.195824537710596,-0.0354307770346429,-0.331630268491025,0.110984673683124,-0.331975861861411,-0.0413494888996652,0.16103066132692,0.131069086919334,Seizure
-0.234658712608167,0.0327688638979245,-0.179139431907393,-0.0335556840844296,-0.281933965629354,0.157564873857893,-0.297735001544713,-0.119826380438569,0.296144468409947,0.261538602436389,Seizure
0.0557640719076657,0.0237368467167676,-0.034438671516903,0.0483849088465949,-0.181875939615451,-0.0106140590357331,-0.127522606094597,-0.0149274581791504,0.666539525545948,0.797543875742357,Seizure
-0.366392391636398,0.0206342065045586,0.0732653997694751,-0.0394680759081746,-0.251085757266839,0.0301780907002714,-0.242645436326357,0.0634629944876629,0.516769935336073,0.422716803400475,Seizure
-0.38448349150436,0.0449062384365228,0.133591620884986,-0.0283631269848768,-0.228459904527046,-0.00809827163145357,-0.091714548521388,-0.0385419817750829,0.219005374968938,0.283406181507453,Seizure
-0.328153275842096,-0.00551661814120267,0.185608602191495,-0.10237205517445,-0.107049350247356,-0.0596970010478674,-0.218283939680551,0.00592845799698223,0.664285227209878,0.635936898718054,Seizure
-0.320578636737603,0.0188957996277672,0.13825629322753,-0.0252223937037994,-0.0264543609830477,0.105329085923802,-0.107707366139098,0.0165856849029263,0.415476291178886,0.403389882477263,Seizure
0.245366068229773,0.0256863984209908,0.218126577196003,-0.0368671472297168,-0.114860489359584,0.0158201063035696,-0.177659006841113,-0.112595151367697,0.903271186218851,0.911860693110344,Seizure
0.800766339406964,0.0330096708941431,0.139339637062259,-0.0174659011282591,-0.0610623773518731,0.0213972534105438,-0.266659600616718,-0.0331375216419656,1.16190309927186,1.12588714340684,Seizure
0.860793958688825,0.036531996830368,-0.166630909333738,-0.0297096120110271,-0.264672479768588,-0.313742524378745,-0.179619622108882,-0.024348197600526,1.32552079296925,1.284598282114,Seizure
0.625979911271956,0.0121867151915146,-0.158597697126175,-0.0208546499317971,-0.290051686074955,0.0180192878338762,-0.263651781739378,-0.0440150990694605,1.66805659043308,1.3602420587075,Seizure
0.882219696964015,0.865953372235836,-0.0169134897833772,-0.019073858473836,-0.198578868501655,0.0631331997375835,-0.244709578853329,-0.0127574308760064,1.85405990267882,1.54474055763324,Seizure
0.689544702988701,0.00478815515254884,-0.14515085997313,-0.0274878117011449,-0.317595319426242,0.159072138589137,-0.24296408493665,-0.0484695822778492,1.23517632702133,1.22164179715305,Seizure
1.20770670920425,0.0447760418941386,0.000435759204534558,-0.0295923716158386,-0.0615938755887969,-0.160627541752946,-0.287703679894003,0.184572086559756,0.837403584458195,0.838549586277282,Seizure
0.69309688426297,0.0330575039716712,-0.157434044493694,-0.0273869376806447,-0.303896424603712,-0.0290402532995867,-0.212255969033097,-0.0336613686477448,1.12550822050045,0.949090614458285,Seizure
1.29474724784565,0.0184446403048096,-0.166368168178003,-0.0751875327953825,-0.353202753112138,0.22566189689934,-0.283206791633172,-0.0498045826356888,1.92765544389938,1.68710060926795,Seizure
-0.229609103818371,0.0309212617471074,-0.298158091956763,-0.0285406631826872,-0.315639529092339,0.0761235738693741,-0.363164532946708,0.00152364283890582,0.550590098261912,0.44961130180438,Seizure
0.3366336775615,0.0445711238578643,-0.403829478185055,-0.0127245364026557,-0.423108899339571,0.0281717494091042,-0.370581673692628,-0.0607702453899805,0.730956716686677,0.739275129051681,Seizure
-0.227286678419656,0.0331687937118135,-0.346886874384563,-0.0272247806793669,-0.431889974361049,0.079161685702823,-0.371100968219354,-0.0459052290725025,0.460890259256172,0.351706368114398,Seizure
0.254774999372742,0.0366745337406826,-0.368078946761146,-0.0186966265264546,-0.437597630441442,0.0666172023581491,-0.34406044211656,-0.475023463314236,0.796822422485739,0.60768567606391,Seizure
